id,popularity,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
250578,0.6,The Universe of Watches,1,1,ru,0,0.0, ,False,,,,,True,Вселенная Дозоров,,Scripted,In Production,,Drama,,ru,KinoPoisk HD,RU,Pусский,"Channel One, Plus Studio",Russia,0
250579,0.6,Fury,1,1,ru,0,0.0,"As a result of an armed attack, little Nika Chaikina becomes an orphan and ends up in a criminal organization called the Brotherhood. After 10 years of training, the girl becomes the most talented thief in the world, nicknamed Fury. However, she doesn't care about status or money. All Nika wants is to find and punish those who deprived her of her family.",False,,,,,True,Фурия,,Scripted,In Production,,Drama,Philipp Yuryev,ru,KinoPoisk HD,RU,Pусский,"Bubble Studios, Plus Studio",Russia,0
250580,1.96,Games,1,1,ru,0,0.0,"After another scandal, the son of a Soviet functionary is sent to the organizing committee of the Olympic Games-80 for correction, where he begins to work as a simple volunteer. His boss is the daughter of a high—ranking military man, and she is not going to make any concessions to a spoiled guy from a rich family. Once on the other side of the world event poster, he will meet different people who will change his outlook on life — athletes, coaches and other volunteers. Through their eyes, he will see all the drama around the preparation for the big competition, which was on the verge of collapse.",False,,,,,True,Игры,,Scripted,Returning Series,,Drama,Aleksandra Remizova,ru,KinoPoisk HD,RU,Pусский,"Lunapark Film Company, Plus Studio",Russia,0
250581,0.6,Adventurers,1,7,ru,0,0.0,"They give hope for healing, a profitable marriage, quick millions, but leave people with empty pockets and in complete disbelief. Seven stories about people who posed as rich people, life teachers and brilliant doctors — and were able to make money on it.",False,,2021-01-15,2021-02-26,,False,Авантюристы,/wJDnXlIU9sPgSjZgYmC0iKfRPIh.jpg,Documentary,Ended,,Documentary,,ru,KinoPoisk HD,RU,Pусский,"Amur Waves, Plus Studio",Russia,0
250582,1.96,るろうに剣心 - 明治剣客浪漫譚 - 追憶編,1,4,ko,0,0.0,,False,,1999-02-20,1999-09-23,,False,るろうに剣心 - 明治剣客浪漫譚 - 追憶編,/gC4nctvADKE69Oq6CuPd3jnZSpi.jpg,Video,Ended,,"Action & Adventure, War & Politics, Animation","Nobuhiro Watsuki, Kazuhiro Furuhashi",ja,,JP,日本語,"Studio Deen, SPE Visual Works",Japan,0
250583,1.092,大明嫔妃之长门怨,1,1,zh,0,0.0,,False,/vQWGO4fPaIOE7Fkf1EKmEudHfbR.jpg,2010-03-11,2010-03-11,,True,大明嫔妃之长门怨,/w6yYpwKFgT2pEZYio47YeavZxrg.jpg,Scripted,Returning Series,,,,,,CN,,,,0
250584,0.6,Суперсерия 1972. Канада - СССР,1,9,ru,0,0.0,,False,/gaXNoKrcpSstd6zH3bhN0EgCD2Z.jpg,1972-09-02,1972-10-28,,True,Суперсерия 1972. Канада - СССР,/c71Et2Py5SOXkCJD9BptqWL72P.jpg,Scripted,Returning Series,,Documentary,,ru,,SU,Pусский,NTV,,0
250585,1.4,Kikaida: Android of Justice,1,43,en,0,0.0,"A sinister organization launches a wave of audacious attacks in an attempt to gain world domination. Commanded by the evil Professor Gill, masked androids and fearsome DARK Destructoid monsters terrorize innocent victims and wreak havoc throughout Japan.

A solitary figure emerges to combat the menace.

Whenever DARK attacks, a denim-clad road warrior appears, strumming a haunting refrain on his guitar. His name is Jiro, and a secret lies at the heart of his lonely existence. Jiro is a mechanical man.

Vulnerable to Professor Gill's shrill flute wooing him to the DARK side, Jiro battles the evil menace by transforming into the mighty red-and-blue android known as...Kikaida.",False,,1972-07-08,1973-05-05,,True,Kikaida: Android of Justice,/eescD87aPywHAL7xbfPrLmwdXnc.jpg,Scripted,Returning Series,,,,,,US,,,,0
250586,10.543,Dinosaur,1,6,en,0,0.0,"Dinosaur follows Nina (Ashley Storrie), an autistic woman in her 30s, who adores her life living with her sister and best friend Evie. However, when Evie rushes into an engagement after only six weeks and makes Nina her maid of honour, Nina is floored. Forced to reconcile with her sister’s impulsive decision, Nina grapples with what this new challenge means, leading to a surprising journey of self-discovery.",False,/9DfrEEhCPX362DvyjE9AaBlMd9N.jpg,2024-04-05,,https://www.hulu.com/series/dinosaur-f75dc17e-9e61-4282-a6ff-fe31f24310cd?entity_id=5493b40f-6737-4ea3-8694-3dafaffe5377,True,Dinosaur,/7pfgrRAONIJrLc2wNRV6R7EV9zB.jpg,Scripted,Returning Series,,Comedy,"Ashley Storrie, Matilda Curtis",en,"BBC Three, Hulu",GB,English,Two Brothers Pictures,United Kingdom,0
250587,0.657,Schatzsuche im Schloss,2,6,de,0,0.0,,False,,2013-12-25,2015-12-27,,False,Schatzsuche im Schloss,,Documentary,Ended,,Documentary,,de,SWR Fernsehen,DE,Deutsch,,Germany,0
250588,0.6,Schatzsuche im Südwesten,1,10,de,0,0.0,,False,,2018-02-19,2018-03-02,,False,Schatzsuche im Südwesten,,Documentary,Ended,,Documentary,,de,SWR Fernsehen,DE,Deutsch,,Germany,0
250589,1.4,Schatzsucher unserer Tage,1,13,de,0,0.0,"The geologists Sylvia Horn, Jan van Dongen, Tom Halley and Dr. Heinz Ullrich are looking for niobium, tungsten and uranium in South Africa. Their opponent is the criminal Don Connors, who is also after the raw materials.",False,,1968-09-30,1968-12-23,,False,Schatzsucher unserer Tage,,Scripted,Ended,,Action & Adventure,,de,ZDF,DE,Deutsch,,Germany,0
250590,2.654,Selena + Restaurant,1,2,en,0,0.0,"Selena Gomez heads out of her home kitchen and into the kitchens of some of LA’s hottest restaurants, with chefs teaching and testing Gomez to see how quickly she can learn the ropes with the ultimate goal of creating a dish good enough to make each restaurant’s menu.",False,,2024-05-02,,,True,Selena + Restaurant,,Reality,In Production,,Documentary,,en,Food Network,US,English,"July Moon Productions, The Intellectual Property Corporation",United States of America,0
250591,2.744,بی گناه,1,1,fa,0,0.0,,False,,2022-03-29,2022-03-29,,True,بی گناه,,Scripted,Returning Series,,,,,,IR,,,,0
250592,1.4,"Das RTL EM-Studio – Alle Spiele, Tore, Emotionen",1,1,de,0,0.0,,False,,2024-06-15,,,True,"Das RTL EM-Studio – Alle Spiele, Tore, Emotionen",,Talk Show,Planned,,,,de,RTL,DE,Deutsch,Raab Entertainment,Germany,0
250593,0.6,Biblical Conspiracies,1,4,en,0,0.0,,False,/gvdq1WwoFJrfMaCkV9aiGLQIu0x.jpg,2014-12-14,2015-01-04,,True,Biblical Conspiracies,/gXJLmiWixM3Ey6BBwcGUxNrqLdv.jpg,Scripted,Returning Series,,Documentary,Graeme Ball,en,,US,English,Reality Entertainment,,0
250594,0.6,Pit-a-pat,1,1,en,6,3.5,"Kim Min-Joo (Heo Young-Ran) is a single mother. Jung Do-Hyung (Oh Min-Suk) is the president of a broadcasting company. He is also a womanizer. Do-Hyung then meets single mom Kim Min-Joo and by the after effects of an accident, falls in love with her. Do-Hyung then discovers real love.",False,,2011-05-02,2011-05-02,,False,Sweet Palpitations,/zKTxlIob3a2zrfFVRkyK5wSiQK4.jpg,Scripted,Ended,,"Drama, Family",,ko,,KR,한국어/조선말,,,35
250595,0.6,Astrobaldo,1,1,pt,0,0.0,,False,/n2uVZzaCCS8r2lnlPI46MzAgm1x.jpg,2017-10-12,2017-10-12,http://www.lunart.com.br/#portfolioModal1/,False,Astrobaldo,,Scripted,Ended,,"Action & Adventure, Animation, Sci-Fi & Fantasy",Neil Armstrong Rezende,pt,TV Brasil,BR,Português,,,13
250596,0.6,My Wife Has No Emotion,1,1,ja,0,0.0,"Takuma is a single guy who does nothing but go to work and come home. Too tired to do chores, he decides to get a robot to cook and keep house. ""Mina-chan"" is such a good housekeeper, Takuma jokes that she should become his wife. Mina takes Takuma's joke seriously, and slowly the two start doing more things together, like having a picnic outside. As time goes by, Takuma starts to fall for Mina, but can a human and a robot ever have an equal, loving relationship?",False,,,,https://bokutsuma-anime.com/,True,僕の妻は感情がない,/dKdI7suamqWQjSF8xJJyC9DJUxv.jpg,Scripted,Returning Series,,"Animation,Comedy,Romance",,ja,Tokyo MX,JP,日本語,"Tezuka Productions, Nikkatsu Corporation, TMS Entertainment, KADOKAWA, MBS, Tokyo MX, BS Asahi, 81 Produce, Ray",JP,0
250597,0.6,Dungeon People,1,1,ja,0,0.0,"An unexplored dungeon, filled with monsters and traps. An expert thief, searching for her lost father. When Clay delves into the dungeon deeper than any adventurer has ever gone, she is offered a job by the dungeon's caretaker! Now, instead of exploring, Clay must learn how to interview new monsters, set traps and position slimes around the dungeon. Will this new career path bring her any closer to finding her father?",False,,,,https://dungeon-people.com/,True,ダンジョンの中のひと,/mRGK4uIEbOU522VPBuVx0Ri2SQp.jpg,Scripted,Returning Series,,"Adventure,Animation,Comedy",,ja,"MBS, TBS",JP,日本語,"OLM, Nikkatsu Corporation, Futabasha, Hakuhodo DY Music & Pictures, MBS, Bushiroad Move",JP,0
250598,0.6,The Rookie Middle-Aged Adventurer Was Trained to Death by the Most Powerful Party to Become Invincible,1,1,ja,0,0.0,"It is common knowledge that it is best to become an adventurer when you are as young as possible because the magical power that is the basis of an adventurer's strength will hardly grow if you don't train it while you are young. But this man, Rick Gladiator, who became an adventurer when he was over thirty years old, had the combat power of an S-rank adventurer, the highest rank in the world. In fact, Rick has lived an unimaginable life with the members of the legendary Orihalcon Fist, a party of the continent's strongest adventurers. From dragons to vampires, Rick's fighting prowess, trained by his literal ""monster"" mentors, allows him to defeat elite adventurers one after another who try to underestimate him.",False,,,,https://shinmaiossan-anime.com/,True,新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。,/9GXof80hNE4RRhdZIFjTCa5kW6C.jpg,Scripted,Returning Series,,"Action,Adventure,Animation",,ja,TV Tokyo,JP,日本語,"Yumeta Company, TV Tokyo Medianet, Nippon Columbia, Hobby Japan, MBS, Asmik Ace, CTW, THE KLOCKWORX, Bit grooove promotion, AQUA ARIS",JP,0
250599,10.543,Невеста. Экстра любовь,1,3,ru,0,0.0,,False,/p9rdtaEmdjz6U5bF49V5wN1zM9h.jpg,2024-03-23,2024-03-30,,True,Невеста. Экстра любовь,/lYx8qSEHjspeTvjAL2ydix15zdb.jpg,Reality,Returning Series,,"Mystery, Drama, Reality",Mike Fleiss,ru,"TNT, Rutube",RU,Pусский,TNT,Russia,0
250600,2.772,Sempre,1,1,pt,0,0.0,"Half a century of dictatorship came to an end on April 25, 1974.  The main protagonists, and the unfolding of events, are duly and meticulously portrayed. But hundreds, perhaps thousands of episodes of tension and fear, courage and adrenaline, pain and loss, fury and dreams were experienced by anonymous citizens during the intense hours that changed the country.",False,/w0Yhpqx7t22KwDXfcMZYu5SFn3e.jpg,,,,True,Sempre,,Scripted,In Production,,Drama,Manuel Pureza,pt,"RTP1, RTP Play",PT,Português,RTP,Portugal,0
250601,5.506,Asfalt,1,6,ca,0,0.0,,False,/iEtQycvIEOGE0eDpRkWXgx2PJ4D.jpg,2024-03-20,2024-03-20,https://www.ccma.cat/3cat/asfalt/,True,Asfalt,/9CnynS7or6qUKoP7U2FSbRXwscY.jpg,Scripted,Returning Series,,Drama,Enric Álvarez,ca,3Cat,ES,Català,"3Cat, Goroka, Lastor Media",Spain,15
250602,1.96,Travelers,1,23,en,0,0.0,Travel show from the Discovery Channel,False,,1996-01-01,1996-06-03,,False,Travelers,/pQbzGL6EXLsJ52BT2IyP60IZAJM.jpg,Reality,Ended,,Talk-Show,,,,US,,,,0
250603,0.664,Dragonights,1,1,en,0,0.0,"In 2007, the Ice Goblins, led by Danacus, invaded Earth. Despite facing unexpected human resistance, the war lasted for years. However, everything changed when an unforeseen meteor crashed into a city twelve years later. From the supernatural ashes of the rubble, a group of teens rose to power and defeated Danacus. Yet, the retreat of the alien invader signals a looming return. In 2024, rising crime and Skorpion activity hint at his comeback. The ""Dragonights"" series follows their struggle, a tale of intergalactic conflict, human resilience, and globally recognized heroes.",False,,2026-05-01,,https://www.dragonights.com,True,Dragonights,,Scripted,In Production,,"Action & Adventure, Sci-Fi & Fantasy",AvatarKage,en,,US,English,J9 Studios,,0
250604,6.367,JEZ! Live Concerten,1,5,nl,0,0.0,,False,/icZxIXmxebjGwsO1aNle6gXZzPd.jpg,2024-03-25,2024-03-29,,True,JEZ! Live Concerten,/4ahl1ePQkAxTnneyoBezBbimoVT.jpg,Reality,Returning Series,,,,nl,"VTM 2, VTM GO",BE,Nederlands,,,0
250605,0.6,THE Game Maker,1,6,ja,0,0.0,"THE Game Maker series is a short mini series highlighting video game development companies in Japan such as Irem, Jaleo, Sega, Sunsoft, Taito and Tecmo. Each special includes games released by the companies as well as highlights of the games, interviews with developers, GameCenter CX Director and Assistant Director interactions with the games as well as guest apperances by Shinya Arino from Yoiko and Yoshiuki Hirai doing playthroughs with live commentary.",False,,2010-01-29,2011-02-05,,False,THE ゲームメーカー,,Miniseries,Ended,,Documentary,Shinya Arino,ja,BS Fuji,JP,日本語,"Gascoin, Happinet Pictures",Japan,0
250606,3.132,No cardis,1,7,ca,0,0.0,,False,/PINjt329XkpHD0DLZPX7nM8ku6.jpg,2024-02-15,2024-03-27,https://www.ccma.cat/3cat/no-cardis/,True,No cardis,/kATZSC9pDqD1FRXJ3EnmALI8vK7.jpg,Scripted,Returning Series,,"Talk, Reality, Comedy",,ca,3Cat,ES,Català,"Bonobo Films, 3Cat",Spain,27
250607,1.4,The Office: Superfan Episodes,1,6,en,0,0.0,The original office with new bonus footage that was cut for run time on tv originally.,False,,2021-04-26,2021-04-26,,True,The Office: Superfan Episodes,,Scripted,Returning Series,,,,,,US,,,,0
250608,4.049,مسرحية يسوونها الكبار,1,1,ar,0,0.0,,False,,2024-03-30,2024-03-30,,True,مسرحية يسوونها الكبار,,Scripted,Returning Series,,,,,,SA,,,,0
250609,0.6,Other People's Children,1,12,kk,0,0.0,"The series is designed to draw the attention of the audience to one of the urgent problems of society — orphanhood. ""There are no other people's children,"" these words, like the leitmotif of the series, pulsate in every frame.",False,,2016-09-19,2016-12-05,,False,Өгей жүрек,/rIk5R5BN4IF7qjX2doZGJjuzXXq.jpg,Scripted,Ended,,Drama,,kk,,KZ,қазақ,,Kazakhstan,0
250610,0.6,Swallow's Nest,2,24,kk,0,0.0,"Under the pretext of illness, the girl's father forces her to promise to marry. But among potential suitors, the daughter makes a very unexpected choice…",False,,2018-10-29,2019-11-19,,False,Қарлығаш ұя салғанда,/yCcsEXE5kWYGKgFl7bGwhbPkp5S.jpg,Scripted,Ended,,Drama,,kk,,KZ,қазақ,,Kazakhstan,40
250611,0.6,Kelinzhan,5,121,kk,0,0.0,"What does it mean to be a daughter-in-law in a village in Kazakhstan? It means being a keeper of tradition, a housewife and a daughter to your new relatives. However, it will not be so easy for a girl from a big city to settle into her new place.",False,,2019-01-14,2023-10-01,,True,Келінжан,/oWutpPv9SEhIHMVQEHFfHszzhi8.jpg,Scripted,Returning Series,,Comedy,Yernar Nurgaliyev,kk,,KZ,қазақ,,Kazakhstan,0
250612,1.112,The Night Witches,1,12,kk,0,0.0,"One day, fate brings together three women in one place, each of whom has experienced domestic violence from men to a greater or lesser extent. The girls decide to take revenge on their abusers. First, they decide to do it with the help of the law. They understand that it will take a lot of time and effort to carry out this venture, so they choose another path. In their opinion, the life of each of them was spoiled by a man, so they intend to destroy their usual way of life. But it turns out to be not so easy to implement this plan.",False,,2021-06-24,2021-09-09,,False,Мыстан,/gB4YC3ndSFIvW9weC8D3L7vQLBj.jpg,Scripted,Ended,,Drama,Yernar Nurgaliyev,kk,,KZ,қазақ,,Kazakhstan,0
250613,0.6,Searching With Chef Sang,1,2,en,0,0.0,"This new TLN original documentary series follows celebrated chef and writer Sang Kim on a culinary road trip across his home province. Over the course of six half-hour episodes, Sang travels to meet a colourful, multi-generational cast of Korean Canadians, each with their own unique perspectives and recipes to share.",False,,2023-09-03,2023-09-03,,True,Searching With Chef Sang,,Scripted,Returning Series,,,,en,TLN,CA,English,,Canada,0
